Dataset,Row,N_Sample,Col,Seed,Mismatch,FlipTry,Flipped,Flip_Percentage,Tr_Acc,Val_Acc,Tr_loss,Val_loss
house_votes_84.csv,435,348,16,80,1,1,1,0.23,0.9769820971867008,0.9090909090909091,0.07934165745973587,0.20274725556373596
house_votes_84.csv,435,348,16,90,1,1,2,0.46,0.9872122762148338,0.8863636363636364,0.09214366227388382,0.27215051651000977
fri_c1_250_25.csv,250,200,25,0,1,1,1,0.40,0.48,0.56,0.6995107531547546,0.6888646483421326
fri_c1_250_25.csv,250,200,25,10,1,1,2,0.80,0.5911111111111111,0.4,0.6193428635597229,0.6982397437095642
fri_c1_250_25.csv,250,200,25,20,1,1,2,0.80,0.7288888888888889,0.64,0.5623368620872498,0.6349354386329651
fri_c1_250_25.csv,250,200,25,30,1,1,7,2.80,0.5333333333333333,0.44,0.6801679730415344,0.6924459338188171
fri_c1_250_25.csv,250,200,25,40,1,1,1,0.40,0.7244444444444444,0.64,0.5939865708351135,0.6483644247055054
fri_c1_250_25.csv,250,200,25,50,1,1,4,1.60,0.6888888888888889,0.52,0.6546984314918518,0.6922088861465454
fri_c1_250_25.csv,250,200,25,60,1,1,16,6.40,0.68,0.52,0.6531564593315125,0.6926007270812988
fri_c1_250_25.csv,250,200,25,70,1,1,2,0.80,0.52,0.48,0.6921684145927429,0.6928042769432068
fri_c1_250_25.csv,250,200,25,80,1,1,16,6.40,0.6844444444444444,0.64,0.5977381467819214,0.6642369627952576
oil_spill.csv,937,749,49,0,1,1,13,1.39,0.9584816132858838,0.9361702127659575,0.08960472047328949,0.13226984441280365
oil_spill.csv,937,749,49,40,1,1,89,9.50,0.966785290628707,0.9680851063829787,0.06419473141431808,0.09354851394891739
oil_spill.csv,937,749,49,70,1,1,16,1.71,0.9584816132858838,0.9893617021276596,0.07619279623031616,0.03740306198596954
fishcatch.csv,158,126,6,0,1,1,4,2.53,0.9929577464788732,0.9375,0.049009133130311966,0.07875771820545197
fishcatch.csv,158,126,6,10,1,1,4,2.53,0.3732394366197183,0.625,0.696579098701477,0.6905373334884644
fishcatch.csv,158,126,6,20,1,1,2,1.27,0.9859154929577465,1.0,0.05225497484207153,0.021869927644729614
fishcatch.csv,158,126,6,30,1,1,6,3.80,1.0,1.0,0.024844838306307793,0.028041420504450798
fishcatch.csv,158,126,6,40,1,1,3,1.90,1.0,1.0,0.03157607093453407,0.004417736083269119
fishcatch.csv,158,126,6,50,1,1,5,3.16,1.0,1.0,0.051667917519807816,0.03768740966916084
fishcatch.csv,158,126,6,60,1,1,1,0.63,0.9929577464788732,1.0,0.029217811301350594,0.025405101478099823
fishcatch.csv,158,126,6,70,1,1,1,0.63,1.0,1.0,0.050641510635614395,0.02902424894273281
fishcatch.csv,158,126,6,80,1,1,5,3.16,0.9859154929577465,1.0,0.06186285987496376,0.05795351415872574
fishcatch.csv,158,126,6,90,1,1,8,5.06,1.0,1.0,0.023619234561920166,0.008308504708111286
Australian.csv,690,552,14,0,1,1,1,0.14,0.8888888888888888,0.8260869565217391,0.28695324063301086,0.39462465047836304
Australian.csv,690,552,14,20,1,1,1,0.14,0.8808373590982287,0.8985507246376812,0.3167596757411957,0.34276193380355835
Australian.csv,690,552,14,30,1,1,2,0.29,0.8760064412238325,0.8985507246376812,0.31168022751808167,0.27302688360214233
Australian.csv,690,552,14,40,1,1,2,0.29,0.893719806763285,0.8260869565217391,0.29200541973114014,0.4185768663883209
Australian.csv,690,552,14,50,1,1,2,0.29,0.8840579710144928,0.8985507246376812,0.31551262736320496,0.26267653703689575
Australian.csv,690,552,14,60,1,1,1,0.14,0.8840579710144928,0.855072463768116,0.28679564595222473,0.32106754183769226
Australian.csv,690,552,14,70,1,1,4,0.58,0.8824476650563607,0.8260869565217391,0.31244394183158875,0.326840341091156
Australian.csv,690,552,14,80,1,1,2,0.29,0.8792270531400966,0.8695652173913043,0.2920682430267334,0.32777345180511475
Australian.csv,690,552,14,90,1,1,2,0.29,0.8792270531400966,0.8840579710144928,0.3033231794834137,0.2531833052635193
AP_Prostate_Ovary.csv,267,213,10935,0,1,1,7,2.62,1.0,0.9629629629629629,0.41521772742271423,1.1419806480407715
AP_Prostate_Ovary.csv,267,213,10935,10,1,1,1,0.37,1.0,0.9629629629629629,0.13649071753025055,0.289204865694046
AP_Prostate_Ovary.csv,267,213,10935,30,1,1,4,1.50,0.9958333333333333,1.0,0.004814152140170336,9.13763142307289e-06
AP_Prostate_Ovary.csv,267,213,10935,40,1,1,18,6.74,1.0,0.9259259259259259,0.01676294021308422,0.30552852153778076
AP_Prostate_Ovary.csv,267,213,10935,50,1,1,1,0.37,1.0,0.9629629629629629,0.07723362743854523,0.16490742564201355
AP_Prostate_Ovary.csv,267,213,10935,60,1,1,1,0.37,0.9958333333333333,1.0,0.07617829740047455,0.09001759439706802
AP_Prostate_Ovary.csv,267,213,10935,70,1,1,7,2.62,1.0,1.0,0.0009371828055009246,0.00034287796006537974
AP_Prostate_Ovary.csv,267,213,10935,90,1,1,4,1.50,1.0,0.9259259259259259,0.015775160863995552,0.2130938470363617
ilpd.csv,583,466,10,0,1,1,2,0.34,0.7080152671755725,0.7627118644067796,0.5039409399032593,0.4297631084918976
ilpd.csv,583,466,10,10,1,1,4,0.69,0.7080152671755725,0.7627118644067796,0.4972025156021118,0.4383796751499176
ilpd.csv,583,466,10,20,1,1,15,2.57,0.7194656488549618,0.6610169491525424,0.5014955401420593,0.6090841293334961
ilpd.csv,583,466,10,40,1,1,15,2.57,0.732824427480916,0.5423728813559322,0.49663111567497253,0.6565145254135132
ilpd.csv,583,466,10,90,1,1,5,0.86,0.7156488549618321,0.6949152542372882,0.5132890343666077,0.5755865573883057
PieChart1.csv,705,564,37,30,1,1,10,1.42,0.9148264984227129,0.9014084507042254,0.18491291999816895,0.20344947278499603
PieChart1.csv,705,564,37,50,1,1,2,0.28,0.9132492113564669,0.9295774647887324,0.17874525487422943,0.20610642433166504
PieChart1.csv,705,564,37,60,1,1,4,0.57,0.9100946372239748,0.9577464788732394,0.16826939582824707,0.09020014107227325
PieChart1.csv,705,564,37,70,1,1,8,1.13,0.9116719242902208,0.9577464788732394,0.1728667914867401,0.0846104621887207
PieChart1.csv,705,564,37,90,1,1,8,1.13,0.9100946372239748,0.9577464788732394,0.18963773548603058,0.158612459897995
fri_c2_100_50.csv,100,80,50,0,1,1,1,1.00,0.8666666666666667,0.7,0.45426058769226074,0.6459802389144897
fri_c2_100_50.csv,100,80,50,10,1,1,1,1.00,0.9,0.7,0.48834821581840515,0.6541547775268555
fri_c2_100_50.csv,100,80,50,20,1,1,4,4.00,0.9888888888888889,0.8,0.26982834935188293,0.4314609169960022
fri_c2_100_50.csv,100,80,50,30,1,1,2,2.00,0.8888888888888888,0.7,0.6180307865142822,0.6624021530151367
fri_c2_100_50.csv,100,80,50,40,1,1,1,1.00,0.9888888888888889,0.8,0.2497950941324234,0.5391522645950317
fri_c2_100_50.csv,100,80,50,50,1,1,1,1.00,0.9888888888888889,1.0,0.17189337313175201,0.11482582241296768
fri_c2_100_50.csv,100,80,50,60,1,1,1,1.00,0.4,0.6,0.7062519788742065,0.6865230798721313
fri_c2_100_50.csv,100,80,50,70,1,1,13,13.00,0.9777777777777777,0.8,0.3072456121444702,0.49712833762168884
fri_c2_100_50.csv,100,80,50,80,1,1,2,2.00,0.9,0.4,0.489626407623291,0.6706636548042297
fri_c2_100_50.csv,100,80,50,90,1,1,14,14.00,0.7222222222222222,0.6,0.42800840735435486,0.5425117611885071
fri_c4_250_50.csv,250,200,50,0,1,1,5,2.00,0.7688888888888888,0.6,0.5448691844940186,0.6004381775856018
fri_c4_250_50.csv,250,200,50,10,1,1,4,1.60,0.5733333333333334,0.64,0.666969358921051,0.678025484085083
fri_c4_250_50.csv,250,200,50,20,1,1,3,1.20,0.8266666666666667,0.72,0.5075950622558594,0.5879238843917847
fri_c4_250_50.csv,250,200,50,30,1,1,3,1.20,0.7733333333333333,0.52,0.5975624322891235,0.656209409236908
fri_c4_250_50.csv,250,200,50,50,1,1,2,0.80,0.7111111111111111,0.44,0.6356195211410522,0.7201676964759827
fri_c4_250_50.csv,250,200,50,60,1,1,7,2.80,0.6933333333333334,0.44,0.6730890274047852,0.6935293674468994
fri_c4_250_50.csv,250,200,50,70,1,1,66,26.40,0.6488888888888888,0.56,0.6648560166358948,0.7083999514579773
fri_c4_250_50.csv,250,200,50,80,1,1,5,2.00,0.5288888888888889,0.64,0.6888406872749329,0.6650279760360718
fri_c4_250_50.csv,250,200,50,90,1,1,8,3.20,0.4488888888888889,0.56,0.6940380930900574,0.6943160891532898
fri_c0_500_25.csv,500,400,25,0,1,1,1,0.20,0.8622222222222222,0.8,0.3608322739601135,0.43261033296585083
fri_c0_500_25.csv,500,400,25,10,1,1,9,1.80,0.8777777777777778,0.76,0.3670859634876251,0.4644089937210083
fri_c0_500_25.csv,500,400,25,20,1,1,17,3.40,0.49777777777777776,0.64,0.6863195896148682,0.6743360757827759
fri_c0_500_25.csv,500,400,25,30,1,1,1,0.20,0.8666666666666667,0.82,0.3645778298377991,0.46205025911331177
fri_c0_500_25.csv,500,400,25,40,1,1,2,0.40,0.8644444444444445,0.78,0.3730700612068176,0.4904610514640808
fri_c0_500_25.csv,500,400,25,50,1,1,3,0.60,0.8733333333333333,0.78,0.3811397850513458,0.47886356711387634
fri_c0_500_25.csv,500,400,25,60,1,1,2,0.40,0.8755555555555555,0.84,0.3570100963115692,0.3867889642715454
fri_c0_500_25.csv,500,400,25,70,1,1,9,1.80,0.8488888888888889,0.8,0.36437010765075684,0.40209415555000305
fri_c0_500_25.csv,500,400,25,80,1,1,4,0.80,0.8577777777777778,0.8,0.34509196877479553,0.4895396828651428
fri_c0_500_25.csv,500,400,25,90,1,1,2,0.40,0.8711111111111111,0.76,0.40756145119667053,0.48224085569381714
fri_c4_100_50.csv,100,80,50,0,1,1,3,3.00,0.7,0.5,0.657727837562561,0.7111649513244629
fri_c4_100_50.csv,100,80,50,10,1,1,1,1.00,0.5777777777777777,0.4,0.65496426820755,0.7240063548088074
fri_c4_100_50.csv,100,80,50,20,1,1,7,7.00,0.7777777777777778,0.5,0.5629627704620361,0.680346667766571
fri_c4_100_50.csv,100,80,50,30,1,1,5,5.00,0.6,0.3,0.6863516569137573,0.7152682542800903
fri_c4_100_50.csv,100,80,50,40,1,1,6,6.00,0.5444444444444444,0.7,0.6828533411026001,0.6196692585945129
fri_c4_100_50.csv,100,80,50,50,1,1,6,6.00,0.5333333333333333,0.8,0.6836405396461487,0.6334854364395142
fri_c4_100_50.csv,100,80,50,60,1,1,45,45.00,0.6111111111111112,0.7,0.6679978966712952,0.6667059063911438
fri_c4_100_50.csv,100,80,50,70,1,1,1,1.00,0.5666666666666667,0.5,0.6795329451560974,0.7036428451538086
fri_c4_100_50.csv,100,80,50,80,1,1,1,1.00,0.6222222222222222,0.4,0.6696054935455322,0.699787437915802
fri_c4_100_50.csv,100,80,50,90,1,1,17,17.00,0.4222222222222222,0.6,0.7184060215950012,0.674575686454773
fri_c2_500_5.csv,500,400,5,0,1,1,2,0.40,0.8133333333333334,0.74,0.4894549548625946,0.5789006948471069
fri_c2_500_5.csv,500,400,5,10,1,1,3,0.60,0.7333333333333333,0.74,0.543666660785675,0.4735011160373688
fri_c2_500_5.csv,500,400,5,20,1,1,2,0.40,0.7622222222222222,0.76,0.5434159636497498,0.5489481091499329
fri_c2_500_5.csv,500,400,5,30,1,1,2,0.40,0.7933333333333333,0.78,0.49130725860595703,0.44920051097869873
fri_c2_500_5.csv,500,400,5,60,1,1,2,0.40,0.9088888888888889,0.9,0.44024839997291565,0.3723752200603485
fri_c2_500_5.csv,500,400,5,70,1,1,4,0.80,0.7888888888888889,0.72,0.5161224603652954,0.5739377737045288
fri_c2_500_5.csv,500,400,5,80,1,1,3,0.60,0.8,0.86,0.4988652467727661,0.47234469652175903
fri_c2_500_5.csv,500,400,5,90,1,1,3,0.60,0.78,0.66,0.5384765267372131,0.6343124508857727
arsenic-female-lung.csv,559,447,4,0,1,1,11,1.97,0.9880715705765407,1.0,0.06011994928121567,0.019564930349588394
arsenic-female-lung.csv,559,447,4,10,1,1,8,1.43,0.9701789264413518,0.9285714285714286,0.06509073078632355,0.10209004580974579
arsenic-female-lung.csv,559,447,4,30,1,1,6,1.07,0.9860834990059643,0.9642857142857143,0.06285113841295242,0.15667176246643066
arsenic-female-lung.csv,559,447,4,40,1,1,2,0.36,0.9880715705765407,1.0,0.06393560767173767,0.01544902753084898
arsenic-female-lung.csv,559,447,4,50,1,1,4,0.72,0.9840954274353877,1.0,0.057945091277360916,0.00996874738484621
arsenic-female-lung.csv,559,447,4,60,1,1,2,0.36,0.9880715705765407,1.0,0.0590900219976902,0.013100733049213886
arsenic-female-lung.csv,559,447,4,70,1,1,13,2.33,0.9880715705765407,1.0,0.06422235816717148,0.01732027716934681
arsenic-female-lung.csv,559,447,4,80,1,1,6,1.07,0.9860834990059643,1.0,0.06706763803958893,0.02559143863618374
arsenic-female-lung.csv,559,447,4,90,1,1,1,0.18,0.9880715705765407,0.9821428571428571,0.05206405371427536,0.06902947276830673
fri_c0_500_5.csv,500,400,5,0,1,1,4,0.80,0.8466666666666667,0.78,0.5002484321594238,0.5480303764343262
fri_c0_500_5.csv,500,400,5,10,1,1,2,0.40,0.8688888888888889,0.76,0.36920952796936035,0.4472537934780121
fri_c0_500_5.csv,500,400,5,20,1,1,1,0.20,0.8444444444444444,0.86,0.37957528233528137,0.3981461226940155
fri_c0_500_5.csv,500,400,5,30,1,1,1,0.20,0.8355555555555556,0.88,0.4164722263813019,0.3962650001049042
fri_c0_500_5.csv,500,400,5,40,1,1,2,0.40,0.8488888888888889,0.78,0.3683004379272461,0.3945375084877014
fri_c0_500_5.csv,500,400,5,50,1,1,3,0.60,0.8355555555555556,0.84,0.38410669565200806,0.4343428909778595
fri_c0_500_5.csv,500,400,5,60,1,1,6,1.20,0.8377777777777777,0.9,0.4034290313720703,0.30177801847457886
fri_c0_500_5.csv,500,400,5,70,1,1,1,0.20,0.8555555555555555,0.8,0.3606387674808502,0.4082832634449005
fri_c0_500_5.csv,500,400,5,80,1,1,2,0.40,0.8511111111111112,0.8,0.37787672877311707,0.42880114912986755
analcatdata_vineyard.csv,468,374,3,0,1,1,5,1.07,0.7458432304038005,0.7021276595744681,0.5683677196502686,0.6096628904342651
analcatdata_vineyard.csv,468,374,3,10,1,1,1,0.21,0.7197149643705463,0.574468085106383,0.5886040925979614,0.656352698802948
analcatdata_vineyard.csv,468,374,3,20,1,1,14,2.99,0.5510688836104513,0.5957446808510638,0.684913694858551,0.6731635332107544
analcatdata_vineyard.csv,468,374,3,30,1,1,10,2.14,0.7814726840855107,0.6595744680851063,0.5501118302345276,0.6171179413795471
analcatdata_vineyard.csv,468,374,3,40,1,1,7,1.50,0.5083135391923991,0.5531914893617021,0.6806231141090393,0.6778830885887146
analcatdata_vineyard.csv,468,374,3,50,1,1,26,5.56,0.5415676959619953,0.6808510638297872,0.6902161240577698,0.6438077688217163
analcatdata_vineyard.csv,468,374,3,70,1,1,8,1.71,0.5605700712589073,0.5106382978723404,0.6747611165046692,0.6986038684844971
analcatdata_vineyard.csv,468,374,3,80,1,1,11,2.35,0.5771971496437055,0.5319148936170213,0.676335871219635,0.6729931235313416
analcatdata_vineyard.csv,468,374,3,90,1,1,7,1.50,0.6437054631828979,0.5106382978723404,0.6563965082168579,0.6983206868171692
pwLinear.csv,200,160,10,0,1,1,24,12.00,0.4666666666666667,0.65,0.6883066892623901,0.6617724299430847
pwLinear.csv,200,160,10,10,1,1,2,1.00,0.9222222222222223,0.95,0.20423296093940735,0.19499142467975616
pwLinear.csv,200,160,10,20,1,1,1,0.50,0.9111111111111111,0.9,0.2670115828514099,0.2497057169675827
pwLinear.csv,200,160,10,30,1,1,1,0.50,0.9166666666666666,0.75,0.3052152097225189,0.5011463165283203
pwLinear.csv,200,160,10,40,1,1,4,2.00,0.9055555555555556,0.95,0.24584698677062988,0.17425234615802765
pwLinear.csv,200,160,10,50,1,1,1,0.50,0.9166666666666666,0.9,0.31782007217407227,0.32975417375564575
pwLinear.csv,200,160,10,60,1,1,4,2.00,0.9277777777777778,0.9,0.2736719250679016,0.26693782210350037
pwLinear.csv,200,160,10,70,1,1,1,0.50,0.9222222222222223,0.75,0.3014043867588043,0.4461100101470947
pwLinear.csv,200,160,10,80,1,1,2,1.00,0.9222222222222223,0.95,0.2451227754354477,0.20519526302814484
pwLinear.csv,200,160,10,90,1,1,2,1.00,0.9222222222222223,0.8,0.23208186030387878,0.4001988470554352
fri_c0_250_25.csv,250,200,25,0,1,1,1,0.40,0.9066666666666666,0.76,0.313627690076828,0.4620424509048462
fri_c0_250_25.csv,250,200,25,10,1,1,2,0.80,0.9022222222222223,0.6,0.3789307177066803,0.5965335369110107
fri_c0_250_25.csv,250,200,25,20,1,1,12,4.80,0.88,0.76,0.46478909254074097,0.6263090372085571
fri_c0_250_25.csv,250,200,25,30,1,1,3,1.20,0.8888888888888888,0.76,0.3333624303340912,0.4558764696121216
fri_c0_250_25.csv,250,200,25,40,1,1,1,0.40,0.8711111111111111,0.84,0.49962881207466125,0.5913454294204712
fri_c0_250_25.csv,250,200,25,50,1,1,1,0.40,0.8977777777777778,0.84,0.3380889594554901,0.3583415746688843
fri_c0_250_25.csv,250,200,25,60,1,1,5,2.00,0.8888888888888888,0.84,0.32236331701278687,0.3048754632472992
fri_c0_250_25.csv,250,200,25,70,1,1,1,0.40,0.68,0.56,0.6780526638031006,0.685889482498169
fri_c0_250_25.csv,250,200,25,80,1,1,4,1.60,0.8933333333333333,0.76,0.34032344818115234,0.4891003668308258
fri_c0_250_25.csv,250,200,25,90,1,1,1,0.40,0.88,0.8,0.2996297776699066,0.34420254826545715
fri_c4_1000_10.csv,1000,800,10,10,1,1,1,0.10,0.8288888888888889,0.83,0.47753244638442993,0.4882810115814209
fri_c4_1000_10.csv,1000,800,10,20,1,1,5,0.50,0.68,0.58,0.6034930944442749,0.6496834754943848
fri_c4_1000_10.csv,1000,800,10,30,1,1,16,1.60,0.6588888888888889,0.55,0.6162202954292297,0.6989922523498535
fri_c4_1000_10.csv,1000,800,10,50,1,1,1,0.10,0.6955555555555556,0.71,0.5934023261070251,0.6035071015357971
fri_c4_1000_10.csv,1000,800,10,60,1,1,1,0.10,0.64,0.6,0.5320987105369568,0.5412093997001648
fri_c4_1000_10.csv,1000,800,10,70,1,1,1,0.10,0.7077777777777777,0.75,0.6072871685028076,0.5958715677261353
fri_c4_1000_10.csv,1000,800,10,80,1,1,1,0.10,0.7077777777777777,0.65,0.5780881643295288,0.6429906487464905
fri_c4_1000_10.csv,1000,800,10,90,1,1,9,0.90,0.7355555555555555,0.73,0.5685058832168579,0.5600266456604004
tokyo1.csv,959,767,44,0,1,1,2,0.21,0.9397450753186558,0.9375,0.17275963723659515,0.3013063967227936
tokyo1.csv,959,767,44,10,1,1,3,0.31,0.9409038238702202,0.9166666666666666,0.16141125559806824,0.22128228843212128
tokyo1.csv,959,767,44,20,1,1,2,0.21,0.9409038238702202,0.9166666666666666,0.23129385709762573,0.29133185744285583
tokyo1.csv,959,767,44,30,1,1,2,0.21,0.9374275782155272,0.9583333333333334,0.19549493491649628,0.16049407422542572
tokyo1.csv,959,767,44,40,1,1,2,0.21,0.9374275782155272,0.9270833333333334,0.1469125896692276,0.2116904854774475
tokyo1.csv,959,767,44,50,1,1,8,0.83,0.936268829663963,0.90625,0.16331498324871063,0.26950427889823914
tokyo1.csv,959,767,44,60,1,1,1,0.10,0.9432213209733488,0.9375,0.15638777613639832,0.17336563766002655
tokyo1.csv,959,767,44,70,1,1,1,0.10,0.9339513325608343,0.90625,0.20892558991909027,0.24306125938892365
tokyo1.csv,959,767,44,80,1,1,1,0.10,0.9212050984936269,0.9270833333333334,0.18830490112304688,0.2079593688249588
tokyo1.csv,959,767,44,90,1,1,1,0.10,0.9397450753186558,0.9479166666666666,0.14090929925441742,0.10519524663686752
fri_c0_100_50.csv,100,80,50,0,1,1,2,2.00,0.5888888888888889,0.2,0.6510471105575562,0.7959664463996887
fri_c0_100_50.csv,100,80,50,10,1,1,3,3.00,0.9666666666666667,0.9,0.15340667963027954,0.2703971564769745
fri_c0_100_50.csv,100,80,50,20,1,1,12,12.00,0.5,0.6,0.6805888414382935,0.6720667481422424
fri_c0_100_50.csv,100,80,50,30,1,1,9,9.00,0.8222222222222222,0.6,0.6187854409217834,0.6644641757011414
fri_c0_100_50.csv,100,80,50,40,1,1,1,1.00,0.9777777777777777,0.7,0.25396469235420227,0.5673784017562866
fri_c0_100_50.csv,100,80,50,50,1,1,1,1.00,0.9888888888888889,0.8,0.28814342617988586,0.498496949672699
fri_c0_100_50.csv,100,80,50,60,1,1,11,11.00,0.7222222222222222,0.6,0.6460815668106079,0.681503176689148
fri_c0_100_50.csv,100,80,50,70,1,1,11,11.00,0.45555555555555555,0.8,0.7029074430465698,0.6394428014755249
fri_c0_100_50.csv,100,80,50,80,1,1,2,2.00,1.0,0.9,0.19178348779678345,0.3177047371864319
fri_c0_100_50.csv,100,80,50,90,1,1,10,10.00,0.5111111111111111,0.5,0.6612822413444519,0.7013639211654663
chscase_funds.csv,185,148,2,0,1,1,8,4.32,0.6867469879518072,0.6842105263157895,0.5682724118232727,0.5487541556358337
chscase_funds.csv,185,148,2,10,1,1,5,2.70,0.6867469879518072,0.631578947368421,0.6214873194694519,0.651639997959137
chscase_funds.csv,185,148,2,20,1,1,3,1.62,0.6506024096385542,0.7894736842105263,0.6541891694068909,0.6434938907623291
chscase_funds.csv,185,148,2,30,1,1,11,5.95,0.5421686746987951,0.42105263157894735,0.6585455536842346,0.7081429958343506
chscase_funds.csv,185,148,2,40,1,1,15,8.11,0.6566265060240963,0.8947368421052632,0.5936638712882996,0.5331254005432129
chscase_funds.csv,185,148,2,50,1,1,13,7.03,0.6927710843373494,0.631578947368421,0.6018754839897156,0.6240277290344238
chscase_funds.csv,185,148,2,60,1,1,3,1.62,0.5301204819277109,0.5263157894736842,0.6913308501243591,0.6920422911643982
chscase_funds.csv,185,148,2,70,1,1,12,6.49,0.6686746987951807,0.5789473684210527,0.623547375202179,0.6742894053459167
chscase_funds.csv,185,148,2,80,1,1,4,2.16,0.5301204819277109,0.5263157894736842,0.691094160079956,0.7004091143608093
chscase_funds.csv,185,148,2,90,1,1,3,1.62,0.6626506024096386,0.8421052631578947,0.5971658229827881,0.47574248909950256
analcatdata_challenger.csv,138,110,2,10,1,1,6,4.35,0.9274193548387096,1.0,0.23862013220787048,0.09028776735067368
analcatdata_challenger.csv,138,110,2,20,1,1,8,5.80,0.9274193548387096,1.0,0.24346879124641418,0.06587551534175873
analcatdata_challenger.csv,138,110,2,30,1,1,6,4.35,0.9274193548387096,1.0,0.24664676189422607,0.09132230281829834
analcatdata_challenger.csv,138,110,2,40,1,1,10,7.25,0.9354838709677419,0.9285714285714286,0.2218722403049469,0.19666267931461334
analcatdata_challenger.csv,138,110,2,50,1,1,20,14.49,0.9435483870967742,0.8571428571428571,0.22131521999835968,0.3996942937374115
analcatdata_challenger.csv,138,110,2,70,1,1,10,7.25,0.9354838709677419,0.9285714285714286,0.21852508187294006,0.22712372243404388
analcatdata_challenger.csv,138,110,2,80,1,1,5,3.62,0.9274193548387096,1.0,0.23487259447574615,0.09247922897338867
analcatdata_challenger.csv,138,110,2,90,1,1,6,4.35,0.9435483870967742,0.8571428571428571,0.23204044997692108,0.4442422389984131
triazines.csv,186,148,60,10,1,1,1,0.54,0.8383233532934131,0.7894736842105263,0.42697736620903015,0.4932996332645416
triazines.csv,186,148,60,20,1,1,1,0.54,0.5988023952095808,0.47368421052631576,0.6249488592147827,0.7649404406547546
triazines.csv,186,148,60,30,1,1,1,0.54,0.844311377245509,0.7894736842105263,0.494608998298645,0.5921549797058105
